location,month,case_fatality_rate,total_cases,new_cases,total_deaths,new_deaths
Albania,6,0.020743919885550785,1696.0,46.6,40.7,0.9666666666666667
Albania,7,0.034658883619117106,3860.0,88.41935483870968,106.51612903225806,3.064516129032258
Albania,8,0.02997403823459995,7428.322580645161,136.67741935483872,224.03225806451613,4.096774193548387
Albania,9,0.02490328820116054,11671.6,137.86666666666667,342.8666666666667,3.433333333333333
Albania,10,0.0168834763354553,16873.677419354837,233.09677419354838,442.93548387096774,3.935483870967742
Albania,11,0.01739180678338245,28874.933333333334,576.9,641.3,10.033333333333333
Albania,12,0.018426542167477897,49693.83870967742,649.483870967742,1027.6451612903227,11.96774193548387
Algeria,2,,1.0,0.2,,
Algeria,3,0.09538461538461539,155.58064516129033,23.06451612903226,16.2,2.2
Algeria,4,0.12340425531914893,2316.5666666666666,109.66666666666667,306.56666666666666,13.533333333333333
Algeria,5,0.03767631774313289,6819.1612903225805,173.80645161290323,545.1935483870968,6.548387096774194
Algeria,6,0.057389762907157096,11260.633333333333,150.43333333333334,786.6666666666666,8.633333333333333
Algeria,7,0.018074846849032572,21751.16129032258,531.8387096774194,1055.483870967742,9.612903225806452
Algeria,8,0.021276595744680854,38228.25806451613,454.83870967741933,1368.6451612903227,9.67741935483871
Algeria,9,0.03212052302444571,48609.666666666664,234.53333333333333,1632.1333333333334,7.533333333333333
Algeria,10,0.035558328134747345,54310.67741935484,206.83870967741936,1844.9032258064517,7.354838709677419
Algeria,11,0.018489923585540642,69146.13333333333,841.9,2174.9333333333334,15.566666666666666
Algeria,12,0.01980379014075925,93037.74193548386,529.3870967741935,2620.3870967741937,10.483870967741936
Andorra,3,0.09574468085106383,92.9,12.533333333333333,3.9,1.2
Andorra,4,0.08130081300813008,636.8666666666667,12.3,30.566666666666666,1.0
Andorra,5,0.4736842105263158,758.0,0.6129032258064516,48.96774193548387,0.2903225806451613
Andorra,6,0.01098901098901099,850.3666666666667,3.033333333333333,51.5,0.03333333333333333
Andorra,7,0.0,876.5806451612904,2.2580645161290325,52.0,0.0
Andorra,8,0.003984063745019919,1012.3225806451613,8.096774193548388,52.645161290322584,0.03225806451612903
Andorra,9,0.0,1509.1666666666667,29.133333333333333,53.0,0.0
Andorra,10,0.008130081300813007,3324.7419354838707,87.29032258064517,61.12903225806452,0.7096774193548387
Andorra,11,0.0005027652086475616,5830.233333333334,66.3,75.53333333333333,0.03333333333333333
Andorra,12,0.006134969325153374,7423.064516129032,42.064516129032256,79.93548387096774,0.25806451612903225
Angola,3,1.1428571428571428,4.0,0.5833333333333334,2.0,0.6666666666666666
Angola,4,0.0,20.033333333333335,0.6666666666666666,2.0,0.0
Angola,5,0.03389830508474576,52.87096774193548,1.903225806451613,2.7419354838709675,0.06451612903225806
Angola,6,0.045454545454545456,155.33333333333334,6.6,7.0,0.3
Angola,7,0.04513888888888889,646.741935483871,27.870967741935484,29.516129032258064,1.2580645161290323
Angola,8,0.03718459495351926,1908.3870967741937,48.58064516129032,84.74193548387096,1.8064516129032258
Angola,9,0.032355478861087146,3715.633333333333,77.26666666666667,142.26666666666668,2.5
Angola,10,0.01731527515858049,7527.387096774193,188.16129032258064,236.29032258064515,3.2580645161290325
Angola,11,0.014766958929395477,13480.566666666668,144.46666666666667,321.2,2.1333333333333333
Angola,12,0.0236122618061309,16387.677419354837,77.87096774193549,376.96774193548384,1.8387096774193548
Antigua and Barbuda,3,,3.210526315789474,0.3684210526315789,,
Antigua and Barbuda,4,0.22058823529411764,20.566666666666666,0.5666666666666667,2.5833333333333335,0.125
Antigua and Barbuda,5,0.0,25.032258064516128,0.06451612903225806,3.0,0.0
Antigua and Barbuda,6,0.0,34.2,1.4333333333333333,3.0,0.0
Antigua and Barbuda,7,0.0,76.3225806451613,0.7096774193548387,3.0,0.0
Antigua and Barbuda,8,0.0,92.93548387096774,0.0967741935483871,3.0,0.0
Antigua and Barbuda,9,0.0,96.2,0.23333333333333334,3.0,0.0
Antigua and Barbuda,10,0.0,115.6774193548387,0.8709677419354839,3.0,0.0
Antigua and Barbuda,11,0.07692307692307691,134.9,0.43333333333333335,3.566666666666667,0.03333333333333333
Antigua and Barbuda,12,0.05555555555555555,150.19354838709677,0.5806451612903226,4.612903225806452,0.03225806451612903
Argentina,3,0.030953510436432637,225.13793103448276,36.3448275862069,6.583333333333333,1.125
Argentina,4,0.05660936573799644,2585.866666666667,112.46666666666667,116.06666666666666,6.366666666666666
Argentina,5,0.02583916928278194,8888.90322580645,400.741935483871,372.96774193548384,10.35483870967742
Argentina,6,0.01610772038004153,36375.066666666666,1589.3,892.5,25.6
Argentina,7,0.017637964219228218,120282.93548387097,4089.4193548387098,2233.0,72.12903225806451
Argentina,8,0.02259829618474339,298198.8064516129,7304.290322580645,5934.645161290323,165.06451612903226
Argentina,9,0.02483601687540883,584866.0666666667,11108.866666666667,12390.966666666667,275.9
Argentina,10,0.033816355431173555,965242.2258064516,13416.870967741936,25651.612903225807,453.7096774193548
Argentina,11,0.02999895189997244,1310243.1666666667,8586.966666666667,35423.066666666666,257.6
Argentina,12,0.022464810106427972,1520541.5483870967,6483.258064516129,41226.8064516129,145.6451612903226
Armenia,3,0.029135338345864664,132.2258064516129,17.161290322580644,2.0,0.5
Armenia,4,0.018904823989569754,1217.0333333333333,51.13333333333333,17.566666666666666,0.9666666666666667
Armenia,5,0.01371951219512195,4885.322580645161,232.7741935483871,64.90322580645162,3.193548387096774
Armenia,6,0.01918819188191882,17365.566666666666,542.0,291.5,10.4
Armenia,7,0.022678351783517833,33111.709677419356,419.61290322580646,603.258064516129,9.516129032258064
Armenia,8,0.02695469317530109,41486.74193548387,168.74193548387098,819.1612903225806,4.548387096774194
Armenia,9,0.012161751292186074,46611.96666666667,219.26666666666668,921.2333333333333,2.6666666666666665
Armenia,10,0.009682161504536928,64916.6129032258,1272.7096774193549,1088.516129032258,12.32258064516129
Armenia,11,0.01816335989053431,116017.13333333333,1510.3666666666666,1769.1333333333334,27.433333333333334
Armenia,12,0.027136092238007,149555.32258064515,783.3870967741935,2538.8709677419356,21.258064516129032
Asia,1,0.021000750026786672,3839.0,933.3,88.9,19.6
Asia,2,0.036448104454768315,57061.03448275862,2545.896551724138,1612.1724137931035,92.79310344827586
Asia,3,0.04440107855171908,115942.06451612903,3074.6129032258063,4536.354838709677,136.51612903225808
Asia,4,0.03383723616753088,345404.13333333336,11397.7,12899.833333333334,385.6666666666667
Asia,5,0.019625647848705272,799761.2258064516,19929.483870967742,24567.483870967742,391.1290322580645
Asia,6,0.02242062505465413,1698061.4333333333,38880.86666666667,43081.63333333333,871.7333333333333
Asia,7,0.01995817836865507,3250514.7741935486,64235.93548387097,76324.80645161291,1282.032258064516
Asia,8,0.01628510956537665,5696943.193548387,90882.54838709677,120243.48387096774,1480.032258064516
Asia,9,0.014771672034560817,8938847.633333333,118492.56666666667,169378.73333333334,1750.3333333333333
Asia,10,0.015827783109042662,12317158.129032258,98257.19354838709,220881.25806451612,1555.1935483870968
Asia,11,0.01587207690415031,15208671.4,102555.36666666667,267993.93333333335,1627.7666666666667
Asia,12,0.014689384013888548,19116438.612903226,99371.74193548386,316611.5806451613,1459.7096774193549
Australia,1,,6.333333333333333,1.5,,
Australia,2,,14.862068965517242,0.5517241379310345,,
Australia,3,0.003970004411116013,1150.9354838709678,146.25806451612902,6.129032258064516,0.5806451612903226
Australia,4,0.03398278205709108,6273.533333333334,73.56666666666666,60.56666666666667,2.5
Australia,5,0.02293577981651376,7020.1612903225805,14.064516129032258,99.06451612903226,0.3225806451612903
Australia,6,0.001392757660167131,7420.366666666667,23.933333333333334,102.5,0.03333333333333333
Australia,7,0.010363247863247863,11668.387096774193,301.93548387096774,128.90322580645162,3.129032258064516
Australia,8,0.05340203770933365,22938.41935483871,275.4516129032258,419.5483870967742,14.709677419354838
Australia,9,0.18089271730618636,26696.633333333335,42.56666666666667,815.8333333333334,7.7
Australia,10,0.038076152304609215,27366.58064516129,16.096774193548388,901.5806451612904,0.6129032258064516
Australia,11,0.0031545741324921135,27750.466666666667,10.566666666666666,907.0666666666667,0.03333333333333333
Australia,12,0.0019493177387914231,28130.516129032258,16.548387096774192,908.1612903225806,0.03225806451612903
Austria,2,,3.8,1.8,,
Austria,3,0.01950643987808475,2735.548387096774,328.0967741935484,31.3,6.4
Austria,4,0.08649468892261002,13908.066666666668,175.73333333333332,388.76666666666665,15.2
Austria,5,0.0656763096168882,16144.483870967742,41.25806451612903,628.1935483870968,2.7096774193548385
Austria,6,0.035748792270531404,17186.4,34.5,683.1666666666666,1.2333333333333334
Austria,7,0.003864447086801427,19369.8064516129,108.51612903225806,709.5806451612904,0.41935483870967744
Austria,8,0.002377932783766646,23741.0,203.48387096774192,726.5483870967741,0.4838709677419355
Austria,9,0.0037985611510791373,35295.433333333334,579.1666666666666,760.8,2.2
Austria,10,0.005157040191642268,65781.80645161291,1939.0967741935483,905.2258064516129,10.0
Austria,11,0.011688099543178376,201622.06666666668,5917.7,1969.2,69.16666666666667
Austria,12,0.03877027527150679,327325.29032258067,2527.7096774193546,4829.193548387097,98.0
Azerbaijan,3,0.02737548569410102,62.193548387096776,9.612903225806452,1.9473684210526316,0.2631578947368421
Azerbaijan,4,0.012616201859229747,1178.4333333333334,50.2,14.3,0.6333333333333333
Azerbaijan,5,0.01056910569105691,3276.1290322580644,119.03225806451613,39.58064516129032,1.2580645161290323
Azerbaijan,6,0.012468827930174564,10884.966666666667,401.0,131.3,5.0
Azerbaijan,7,0.01637174306813432,25640.129032258064,463.03225806451616,335.7096774193548,7.580645161290323
Azerbaijan,8,0.018872064955014266,34366.645161290326,147.0,502.0,2.774193548387097
Azerbaijan,9,0.015023721665788085,38544.63333333333,126.46666666666667,565.7333333333333,1.9
Azerbaijan,10,0.009242021276595744,45281.709677419356,485.16129032258067,635.3870967741935,4.483870967741935
Azerbaijan,11,0.010044456582760555,81143.03333333334,2196.9,1008.3333333333334,22.066666666666666
Azerbaijan,12,0.01280710389237521,181582.87096774194,3145.935483870968,2045.0967741935483,40.29032258064516
Bahamas,3,,6.1875,0.875,,
Bahamas,4,0.16417910447761191,52.6,2.2333333333333334,7.833333333333333,0.36666666666666664
Bahamas,5,0.0,94.61290322580645,0.6774193548387096,11.0,0.0
Bahamas,6,0.0,103.33333333333333,0.06666666666666667,11.0,0.0
Bahamas,7,0.006382978723404255,206.5483870967742,15.161290322580646,11.193548387096774,0.0967741935483871
Bahamas,8,0.021911138161898967,1347.741935483871,53.0,25.548387096774192,1.1612903225806452
Bahamas,9,0.024134312696747116,3103.4666666666667,63.53333333333333,70.16666666666667,1.5333333333333334
Bahamas,10,0.018525665766113468,5494.806451612903,83.58064516129032,116.51612903225806,1.5483870967741935
Bahamas,11,0.022974607013301087,7190.6,27.566666666666666,157.36666666666667,0.6333333333333333
Bahamas,12,0.021212121212121213,7695.225806451613,10.64516129032258,165.32258064516128,0.22580645161290322
Bahrain,2,,27.833333333333332,6.833333333333333,,
Bahrain,3,0.014733840304182509,250.48387096774192,16.967741935483872,2.5625,0.25
Bahrain,4,0.0016174686615446825,1622.5333333333333,82.43333333333334,6.333333333333333,0.13333333333333333
Bahrain,5,0.001316104331179708,6790.387096774193,269.61290322580646,11.258064516129032,0.3548387096774194
Bahrain,6,0.004427083333333333,19178.666666666668,512.0,48.03333333333333,2.2666666666666666
Bahrain,7,0.00421822272215973,34667.903225806454,458.83870967741933,118.45161290322581,1.935483870967742
Bahrain,8,0.003912647861692448,46696.54838709677,354.51612903225805,171.32258064516128,1.3870967741935485
Bahrain,9,0.0032288799491848397,61874.36666666667,629.7333333333333,216.53333333333333,2.033333333333333
Bahrain,10,0.00649290418328541,77058.74193548386,347.7741935483871,289.83870967741933,2.2580645161290325
Bahrain,11,0.003765769158350593,84643.76666666666,177.03333333333333,333.9,0.6666666666666666
Bahrain,12,0.0019234131841230986,89695.90322580645,184.48387096774192,347.3225806451613,0.3548387096774194
Bangladesh,3,0.16806722689075632,22.75,2.125,3.5,0.35714285714285715
Bangladesh,4,0.021402310924369748,2342.766666666667,253.86666666666667,71.76666666666667,5.433333333333334
Bangladesh,5,0.012206858126931064,23590.677419354837,1273.741935483871,346.64516129032256,15.548387096774194
Bangladesh,6,0.01217329400996644,94555.2,3277.6666666666665,1239.8,39.9
Bangladesh,7,0.013712599535680966,195156.83870967742,2973.483870967742,2507.0967741935483,40.774193548387096
Bangladesh,8,0.01553062985332183,276320.8064516129,2430.1612903225805,3680.6774193548385,37.74193548387097
Bangladesh,9,0.019214389002238378,341093.0333333333,1682.7666666666667,4797.0,32.333333333333336
Bangladesh,10,0.01520190023752969,385968.70967741933,1425.967741935484,5616.709677419355,21.677419354838708
Bangladesh,11,0.012594326439351594,435186.3,1908.2666666666667,6247.366666666667,24.033333333333335
Bangladesh,12,0.0188356869364733,493595.6451612903,1567.032258064516,7139.580645161291,29.516129032258064
Barbados,3,,17.0,2.2666666666666666,,
Barbados,4,0.1718494271685761,69.03333333333333,1.5666666666666667,4.6923076923076925,0.2692307692307692
Barbados,5,0.0,87.0,0.3548387096774194,7.0,0.0
Barbados,6,0.0,95.33333333333333,0.16666666666666666,7.0,0.0
Barbados,7,0.0,103.51612903225806,0.41935483870967744,7.0,0.0
Barbados,8,0.0,150.1290322580645,2.064516129032258,7.0,0.0
Barbados,9,0.0,183.83333333333334,0.5333333333333333,7.0,0.0
Barbados,10,0.0,215.8709677419355,1.5161290322580645,7.0,0.0
Barbados,11,0.0,252.1,1.3,7.0,0.0
Barbados,12,0.0,313.3225806451613,3.4516129032258065,7.0,0.0
Belarus,2,,1.0,0.5,,
Belarus,3,0.2052980132450331,47.25806451612903,4.870967741935484,1.0,1.0
Belarus,4,0.006342342342342342,5018.466666666666,462.5,39.03333333333333,2.933333333333333
Belarus,5,0.005117599635458657,28673.935483870966,920.2903225806451,160.83870967741936,4.709677419354839
Belarus,6,0.008025764236785604,54229.26666666667,652.0666666666667,316.1,5.233333333333333
Belarus,7,0.029349736379613352,65462.096774193546,183.5483870967742,482.35483870967744,5.387096774193548
Belarus,8,0.03023543990086741,69667.29032258065,130.16129032258064,615.483870967742,3.935483870967742
Belarus,9,0.022392457277548614,74876.83333333333,226.26666666666668,759.8666666666667,5.066666666666666
Belarus,10,0.007405168505364969,87160.74193548386,640.3548387096774,915.483870967742,4.741935483870968
Belarus,11,0.004663959124852613,116034.3,1272.1666666666667,1057.8666666666666,5.933333333333334
Belarus,12,0.004615091000572549,165962.5483870968,1859.258064516129,1291.032258064516,8.580645161290322
Belgium,2,,1.0,0.038461538461538464,,
Belgium,3,0.08147129213357489,2871.2580645161293,412.06451612903226,149.76190476190476,33.57142857142857
Belgium,4,0.19273164726947178,33120.433333333334,1191.4666666666667,4422.133333333333,229.63333333333333
Belgium,5,0.18992090853782195,54463.77419354839,318.1290322580645,8838.548387096775,60.41935483870968
Belgium,6,0.09192383453709783,60056.86666666667,101.53333333333333,9651.433333333332,9.333333333333334
Belgium,7,0.012834516657564172,63843.1935483871,236.25806451612902,9796.193548387097,3.032258064516129
Belgium,8,0.0032757051865332123,77734.80645161291,531.7741935483871,9910.709677419354,1.7419354838709677
Belgium,9,0.0036428227360308283,98527.16666666667,1107.2,9938.1,4.033333333333333
Belgium,10,0.005177345813879406,227768.70967741936,10025.064516129032,10486.09677419355,51.903225806451616
Belgium,11,0.03389235464095709,526915.2,4937.2,14421.566666666668,167.33333333333334
Belgium,12,0.04169137105754075,614396.2258064516,2230.6774193548385,18228.451612903227,93.0
Belize,3,,2.0,0.3333333333333333,,
Belize,4,0.16,13.7,0.5,1.84,0.08
Belize,5,,18.0,0.0,2.0,0.0
Belize,6,0.0,21.1,0.2,2.0,0.0
Belize,7,0.0,38.96774193548387,0.7741935483870968,2.0,0.0
Belize,8,0.011470281543274246,447.1290322580645,30.93548387096774,5.258064516129032,0.3548387096774194
Belize,9,0.014213197969543146,1514.4,32.833333333333336,19.266666666666666,0.4666666666666667
Belize,10,0.02140468227424749,2720.2903225806454,48.225806451612904,41.483870967741936,1.032258064516129
Belize,11,0.03760033798056612,4758.033333333334,78.9,96.1,2.966666666666667
Belize,12,0.02031694433157253,9216.322580645161,158.7741935483871,203.2258064516129,3.225806451612903
Benin,3,,4.25,0.5625,,
Benin,4,0.02181818181818182,39.266666666666666,1.8333333333333333,1.0,0.04
Benin,5,0.011904761904761906,211.80645161290323,5.419354838709677,2.3548387096774195,0.06451612903225806
Benin,6,0.018614270941054806,591.9,32.233333333333334,8.8,0.6
Benin,7,0.024752475247524754,1484.5806451612902,19.548387096774192,28.258064516129032,0.4838709677419355
Benin,8,0.011764705882352941,2027.5806451612902,10.96774193548387,38.54838709677419,0.12903225806451613
Benin,9,0.0047169811320754715,2267.1,7.066666666666666,40.03333333333333,0.03333333333333333
Benin,10,0.0,2482.064516129032,9.225806451612904,41.0,0.0
Benin,11,0.005376344086021505,2854.0333333333333,12.4,42.8,0.06666666666666667
Benin,12,0.00423728813559322,3132.6451612903224,7.612903225806452,43.96774193548387,0.03225806451612903
Bhutan,3,,1.7692307692307692,0.15384615384615385,,
Bhutan,4,,5.566666666666666,0.1,,
Bhutan,5,,18.096774193548388,1.1612903225806452,,
Bhutan,6,,63.233333333333334,1.1333333333333333,,
Bhutan,7,,87.09677419354838,0.7741935483870968,,
Bhutan,8,,141.80645161290323,4.0,,
Bhutan,9,,249.5,1.9,,
Bhutan,10,,319.96774193548384,2.161290322580645,,
Bhutan,11,,374.46666666666664,2.033333333333333,,
Bhutan,12,,485.0,8.387096774193548,,
Bolivia,3,0.39252336448598135,32.476190476190474,5.095238095238095,3.6666666666666665,2.0
Bolivia,4,0.05283018867924528,493.3666666666667,35.333333333333336,29.566666666666666,1.8666666666666667
Bolivia,5,0.028474191718661373,4441.0,284.35483870967744,176.83870967741936,8.096774193548388
Bolivia,6,0.03485820028402978,20491.933333333334,774.5666666666667,670.1333333333333,27.0
Bolivia,7,0.04255221482671563,54849.12903225807,1405.483870967742,2030.5483870967741,59.806451612903224
Bolivia,8,0.05149589288854278,99537.48387096774,1284.1612903225807,4072.1290322580644,66.12903225806451
Bolivia,9,0.1570031528883664,127376.76666666666,623.7666666666667,7094.0,97.93333333333334
Bolivia,10,0.11790257524045919,139261.87096774194,207.93548387096774,8414.516129032258,24.516129032258064
Bolivia,11,0.07861741782446628,143290.53333333333,98.36666666666666,8853.666666666666,7.733333333333333
Bolivia,12,0.013492475350285417,149595.5483870968,497.2903225806452,9039.548387096775,6.709677419354839
Bosnia and Herzegovina,3,0.07597402597402599,104.66666666666667,15.555555555555555,4.545454545454546,1.1818181818181819
Bosnia and Herzegovina,4,0.0418848167539267,1113.6,44.56666666666667,42.4,1.8666666666666667
Bosnia and Herzegovina,5,0.11155378486055777,2219.8709677419356,24.29032258064516,120.90322580645162,2.7096774193548385
Bosnia and Herzegovina,6,0.016984045290787442,3172.233333333333,64.76666666666667,166.86666666666667,1.1
Bosnia and Herzegovina,7,0.020611612555570525,7794.5161290322585,239.4516129032258,244.41935483870967,4.935483870967742
Bosnia and Herzegovina,8,0.03338278931750742,15967.290322580646,260.9032258064516,477.741935483871,8.709677419354838
Bosnia and Herzegovina,9,0.032911392405063286,24037.0,250.16666666666666,729.7333333333333,8.233333333333333
Bosnia and Herzegovina,10,0.016710136598735686,34913.032258064515,729.7096774193549,999.1290322580645,12.193548387096774
Bosnia and Herzegovina,11,0.03826928671550607,71436.93333333333,1260.3666666666666,1944.3666666666666,48.233333333333334
Bosnia and Herzegovina,12,0.059305146421763995,102138.16129032258,744.6451612903226,3457.2903225806454,44.16129032258065
Botswana,3,0.5,3.5,2.0,1.0,1.0
Botswana,4,0.0,14.566666666666666,0.6333333333333333,1.0,0.0
Botswana,5,0.0,27.193548387096776,0.3870967741935484,1.0,0.0
Botswana,6,0.0,73.7,6.4,1.0,0.0
Botswana,7,0.0017331022530329288,482.5483870967742,18.612903225806452,1.1612903225806452,0.03225806451612903
Botswana,8,0.0048250904704463205,1196.258064516129,26.741935483870968,2.806451612903226,0.12903225806451613
Botswana,9,0.00649772579597141,2437.4,51.3,11.5,0.3333333333333333
Botswana,10,0.0023054755043227667,4663.193548387097,111.93548387096774,19.677419354838708,0.25806451612903225
Botswana,11,0.0024390243902439024,8724.933333333332,136.66666666666666,28.6,0.3333333333333333
Botswana,12,0.0019689884321929607,12870.387096774193,131.06451612903226,37.483870967741936,0.25806451612903225
Brazil,2,,1.25,0.5,,
Brazil,3,0.07268591426071741,1197.6451612903227,184.3548387096774,65.06666666666666,13.4
Brazil,4,0.07125322204492451,34950.2,2715.6666666666665,2219.0333333333333,193.5
Brazil,5,0.0545009844222774,256267.25806451612,13795.548387096775,16420.322580645163,751.8709677419355
Brazil,6,0.03413015446487345,938707.4,29573.066666666666,45113.066666666666,1009.3333333333334
Brazil,7,0.026086839240775473,2020705.322580645,40659.48387096774,76466.96774193548,1060.6774193548388
Brazil,8,0.023203003402668353,3319480.5161290322,40186.67741935484,107916.29032258065,932.4516129032259
Brazil,9,0.02500490216171484,4401998.733333333,30088.766666666666,133478.4,752.3666666666667
Brazil,10,0.021985179460996037,5193275.451612903,23376.451612903227,152670.61290322582,513.9354838709677
Brazil,11,0.016539355944783844,5894580.7,26675.766666666666,166210.63333333333,441.2
Brazil,12,0.016289143680112233,7040314.096774193,43228.87096774193,183953.16129032258,704.1612903225806
Brunei,3,0.044573643410852716,73.3913043478261,5.608695652173913,1.0,0.25
Brunei,4,0.0,136.3,0.3,1.0,0.0
Brunei,5,0.3333333333333333,140.4516129032258,0.0967741935483871,1.1612903225806452,0.03225806451612903
Brunei,6,inf,141.0,0.0,2.5,0.03333333333333333
Brunei,7,,141.0,0.0,3.0,0.0
Brunei,8,0.0,142.4516129032258,0.0967741935483871,3.0,0.0
Brunei,9,0.0,145.16666666666666,0.06666666666666667,3.0,0.0
Brunei,10,0.0,146.90322580645162,0.06451612903225806,3.0,0.0
Brunei,11,0.0,148.5,0.06666666666666667,3.0,0.0
Brunei,12,0.0,152.09677419354838,0.22580645161290322,3.0,0.0
Bulgaria,3,0.02291442892946652,149.0,16.625,3.380952380952381,0.38095238095238093
Bulgaria,4,0.052393857271906055,859.6666666666666,36.9,37.03333333333333,1.9333333333333333
Bulgaria,5,0.07348560079443893,2123.483870967742,32.483870967741936,105.96774193548387,2.3870967741935485
Bulgaria,6,0.036348949919224556,3524.366666666667,82.53333333333333,183.33333333333334,3.0
Bulgaria,7,0.022832413072675722,8223.645161290322,216.16129032258064,295.7096774193548,4.935483870967742
Bulgaria,8,0.053758741258741256,14316.870967741936,147.61290322580646,504.5806451612903,7.935483870967742
Bulgaria,9,0.04291657543245019,18406.3,152.23333333333332,734.1333333333333,6.533333333333333
Bulgaria,10,0.014182624722751554,31063.774193548386,1032.6129032258063,992.1290322580645,14.64516129032258
Bulgaria,11,0.02980877390326209,101487.73333333334,3081.866666666667,2416.766666666667,91.86666666666666
Bulgaria,12,0.06215988484359091,181818.64516129033,1837.6129032258063,6055.806451612903,114.2258064516129
Burkina Faso,3,0.0842911877394636,86.4090909090909,11.863636363636363,6.142857142857143,1.0
Burkina Faso,4,0.07552083333333333,507.6666666666667,12.8,30.7,0.9666666666666667
Burkina Faso,5,0.0495049504950495,774.6129032258065,6.516129032258065,50.16129032258065,0.3225806451612903
Burkina Faso,6,0.0,904.0,3.8333333333333335,53.0,0.0
Burkina Faso,7,0.0,1042.2903225806451,4.645161290322581,53.0,0.0
Burkina Faso,8,0.0076335877862595426,1254.0,8.451612903225806,54.41935483870968,0.06451612903225806
Burkina Faso,9,0.00436046511627907,1705.3,22.933333333333334,55.96666666666667,0.1
Burkina Faso,10,0.02027027027027027,2330.9032258064517,14.32258064516129,63.225806451612904,0.2903225806451613
Burkina Faso,11,0.0025906735751295333,2659.1666666666665,12.866666666666667,67.6,0.03333333333333333
Burkina Faso,12,0.004449097095001308,4632.774193548387,123.25806451612904,73.41935483870968,0.5483870967741935
Burundi,3,,2.0,2.0,,
Burundi,4,0.18518518518518517,6.1,0.3,1.0,0.05555555555555555
Burundi,5,0.0,28.677419354838708,1.6774193548387097,1.0,0.0
Burundi,6,0.0,107.3,3.566666666666667,1.0,0.0
Burundi,7,0.0,277.3225806451613,7.0,1.0,0.0
Burundi,8,0.0,416.35483870967744,1.8709677419354838,1.0,0.0
Burundi,9,0.0,472.3666666666667,2.1,1.0,0.0
Burundi,10,0.0,537.0967741935484,2.4838709677419355,1.0,0.0
Burundi,11,0.0,636.5333333333333,3.433333333333333,1.0,0.0
Burundi,12,0.007692307692307693,745.1290322580645,4.193548387096774,1.4193548387096775,0.03225806451612903
Cambodia,1,,1.0,0.2,,
Cambodia,2,,1.0,0.0,,
Cambodia,3,,39.516129032258064,3.4838709677419355,,
Cambodia,4,,119.43333333333334,0.43333333333333335,,
Cambodia,5,,122.70967741935483,0.0967741935483871,,
Cambodia,6,,129.5,0.5333333333333333,,
Cambodia,7,,176.5483870967742,3.161290322580645,,
Cambodia,8,,263.64516129032256,1.1290322580645162,,
Cambodia,9,,274.9,0.1,,
Cambodia,10,,284.16129032258067,0.45161290322580644,,
Cambodia,11,,302.8333333333333,1.1666666666666667,,
Cambodia,12,,357.2903225806452,1.6774193548387097,,
Cameroon,3,0.11547002220577349,41.03846153846154,7.423076923076923,3.4285714285714284,0.8571428571428571
Cameroon,4,0.03355704697986577,1016.5666666666667,54.63333333333333,27.5,1.8333333333333333
Cameroon,5,0.03192534381139489,3532.3870967741937,131.3548387096774,132.96774193548387,4.193548387096774
Cameroon,6,0.01824162679425837,9836.1,222.93333333333334,257.23333333333335,4.066666666666666
Cameroon,7,0.01672742869397384,15406.774193548386,150.41935483870967,362.258064516129,2.5161290322580645
Cameroon,8,0.010598834128245893,18394.354838709678,60.87096774193548,401.7741935483871,0.6451612903225806
Cameroon,9,0.004127358490566038,20213.7,56.53333333333333,415.8666666666667,0.23333333333333334
Cameroon,10,0.008376963350785341,21370.612903225807,30.806451612903224,423.258064516129,0.25806451612903225
Cameroon,11,0.004147812971342382,23007.0,88.4,433.3,0.36666666666666664
Cameroon,12,0.006004366812227075,25446.612903225807,59.096774193548384,445.06451612903226,0.3548387096774194
Canada,1,,2.0,0.6666666666666666,,
Canada,2,,8.068965517241379,0.5517241379310345,,
Canada,3,0.02408246916861306,1677.9032258064517,274.4193548387097,33.78260869565217,6.608695652173913
Canada,4,0.08767689962987153,30996.266666666666,1531.0,1805.1,134.23333333333332
Canada,5,0.09802219767503025,76442.58064516129,1226.516129032258,6408.129032258064,120.2258064516129
Canada,6,0.06417976207960052,100547.76666666666,453.93333333333334,8470.066666666668,29.133333333333333
Canada,7,0.02010833880499015,111618.87096774194,393.03225806451616,8914.258064516129,7.903225806451613
Canada,8,0.013294294531930047,124324.2258064516,407.64516129032256,9108.387096774193,5.419354838709677
Canada,9,0.006558680314021664,143029.66666666666,1006.3,9269.466666666667,6.6
Canada,10,0.0116132587985198,197619.87096774194,2458.2580645161293,9840.032258064517,28.548387096774192
Canada,11,0.013608884944954384,304710.9666666667,4808.133333333333,11174.633333333333,65.43333333333334
Canada,12,0.017367341707254548,484882.9032258064,6543.612903225807,13948.0,113.64516129032258
Cape Verde,3,0.25,4.083333333333333,0.5,1.0,0.125
Cape Verde,4,0.0,47.43333333333333,3.8333333333333335,1.0,0.0
Cape Verde,5,0.009554140127388535,301.16129032258067,10.129032258064516,2.6774193548387095,0.0967741935483871
Cape Verde,6,0.013888888888888888,782.7333333333333,26.4,7.266666666666667,0.36666666666666664
Cape Verde,7,0.0065359477124183,1872.1935483870968,39.483870967741936,19.548387096774192,0.25806451612903225
Cape Verde,8,0.011863224005582693,3183.8709677419356,46.225806451612904,33.61290322580645,0.5483870967741935
